postcode,oa11cd,lsoa11cd,msoa11cd,msoa11hclnm,wd19cd,wd19nm,lon,lat
M336AB,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330627,53.421477
M336AD,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331063,53.427337
M336AE,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330868,53.427418
M336AF,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331063,53.427337
M336AG,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.329938,53.421882
M336AJ,E00031166,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.32984,53.422855
M336AL,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336AP,E00031233,E01006165,E02001270,Sale North,E05000833,Priory,-2.319027,53.42976
M336AQ,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330627,53.421477
M336AR,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336AZ,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331063,53.427337
M336BB,E00031154,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.321808,53.42932
M336BD,E00031164,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.338024,53.424558
M336BE,E00031164,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.338355,53.424458
M336BJ,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336BL,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331063,53.427337
M336BN,E00031169,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.33742,53.424306
M336BP,E00031159,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.326923,53.427114
M336BY,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336DA,E00031160,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.326844,53.426575
M336DG,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336DN,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330868,53.427418
M336EF,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331063,53.427337
M336EJ,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331063,53.427337
M336EQ,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336EX,E00031160,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.324476,53.42791
M336EY,E00031160,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.32476,53.427615
M336EZ,E00031160,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.325299,53.427335
M336FH,E00031163,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.337213,53.426582
M336FJ,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330868,53.427418
M336FN,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336FS,E00031168,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.327325,53.424534
M336FU,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330868,53.427418
M336FX,E00031158,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.323535,53.428849
M336FY,E00031159,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.326123,53.428797
M336FZ,E00031159,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.3263760000000002,53.428401
M336GA,E00031140,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.335572,53.424681
M336GB,E00031169,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.33654,53.423402
M336GD,E00031164,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.33774,53.424738
M336GE,E00031167,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.341329,53.423757
M336GF,E00031267,E01006172,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.342963,53.424912
M336GG,E00031159,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.326926,53.427456
M336GH,E00031246,E01006170,E02001271,Ashton upon Mersey North,E05000834,St Mary's,-2.344244,53.42703
M336GJ,E00031246,E01006170,E02001271,Ashton upon Mersey North,E05000820,Ashton upon Mersey,-2.343602,53.427589
M336GL,E00031267,E01006172,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.341215,53.426553
M336GN,E00031164,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.340753,53.425152
M336GP,E00031164,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.339744,53.42509
M336GQ,E00031164,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.339231,53.424905
M336GS,E00031164,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.339375,53.42405
M336GT,E00031168,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.327162,53.424921
M336GU,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336GW,E00031164,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.341116,53.425394
M336GX,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336GY,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336GZ,E00031171,E01006151,E02001274,Ashton upon Mersey South,E05000834,St Mary's,-2.338528,53.421617
M336HA,E00031159,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.327718,53.428748
M336HB,E00031158,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.32575,53.42914
M336HD,E00031158,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.324177,53.428165
M336HE,E00031158,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.324757,53.429195
M336HF,E00031160,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.323538,53.429182
M336HG,E00031144,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.327994,53.429422
M336HH,E00031160,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.322889,53.428977
M336HJ,E00031158,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.323634,53.429964
M336HL,E00031160,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.322726,53.429382
M336HN,E00031154,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.322941,53.429939
M336HP,E00031156,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.325187,53.43031
M336HQ,E00031156,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.325219,53.430571
M336HR,E00031159,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.328836,53.429283
M336HS,E00031144,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.329377,53.429229
M336HT,E00031144,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.328678,53.43029
M336HU,E00031144,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.327069,53.430404
M336HW,E00031158,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.324128,53.429648
M336HX,E00031144,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.32865,53.43057
M336HY,E00031144,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.328306,53.43085
M336HZ,E00031153,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330459,53.430844
M336JA,E00031153,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330726,53.430448
M336JB,E00031153,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.327813,53.431337
M336JD,E00031151,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.3249,53.432216
M336JE,E00031154,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.322551,53.429974
M336JF,E00031156,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.323867,53.430889
M336JG,E00031156,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.326113,53.431377
M336JH,E00031156,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.325615,53.431262
M336JJ,E00031156,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.324515,53.431103
M336JL,E00031151,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.323078,53.43206
M336JN,E00031156,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.327152,53.431418
M336JP,E00031158,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.324777,53.429835
M336JQ,E00031153,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.329227,53.431126
M336JR,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.327699,53.432164
M336JS,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.325414,53.432494
M336JT,E00031155,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332228,53.431891
M336JU,E00031144,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.328128,53.431102
M336JW,E00031153,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.32819,53.431362
M336JZ,E00031153,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.329993,53.431043
M336LA,E00031151,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.321465,53.431794
M336LB,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.320335,53.431535
M336LD,E00031154,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.320916,53.430814
M336LE,E00031154,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.321741,53.430454
M336LF,E00031154,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.322979,53.430972
M336LG,E00031155,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.329746,53.432131
M336LH,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.323826,53.431509
M336LJ,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.32586,53.431799
M336LL,E00031156,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.326426,53.43099
M336LN,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.327155,53.431842
M336LP,E00031153,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.32932,53.431476
M336LQ,E00031153,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.329472,53.431727
M336LR,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.329402,53.432384
M336LS,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.32612,53.432348
M336LT,E00031151,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.325486,53.432098
M336LU,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.326842,53.432229
M336LW,E00031153,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.328564,53.43111
M336LX,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.324113,53.431652
M336LY,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.3214,53.431075
M336LZ,E00031152,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.320829,53.431202999999996
M336NA,E00031166,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330252,53.423591
M336NB,E00031168,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330009,53.423304
M336ND,E00031168,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330609,53.424965
M336NE,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.328922,53.426749
M336NF,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330208,53.427645
M336NG,E00031139,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330321,53.424676
M336NH,E00031163,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.336428,53.426315
M336NJ,E00031138,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.336921,53.427734
M336NL,E00031138,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.336927,53.428552
M336NN,E00031157,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.334465,53.429332
M336NP,E00031168,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.329535,53.42627
M336NQ,E00031139,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330976,53.425791
M336NR,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.3307890000000002,53.426942
M336NS,E00031168,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.329508,53.426685
M336NT,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330686,53.427149
M336NU,E00031139,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332544,53.426128
M336NW,E00031157,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.335362,53.428529
M336NX,E00031159,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.328794,53.42772
M336NY,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330361,53.428031
M336NZ,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.32931,53.42824
M336PA,E00031155,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331544,53.431137
M336PB,E00031155,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331487,53.431479
M336PD,E00031155,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330783,53.431976
M336PE,E00031155,E01006154,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331718,53.430175
M336PF,E00031161,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331905,53.429114
M336PG,E00031157,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332717,53.429031
M336PH,E00031161,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331509,53.428549
M336PJ,E00031161,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332269,53.427549
M336PL,E00031161,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332395,53.428268
M336PN,E00031161,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332765,53.42744
M336PP,E00031161,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.334435,53.427363
M336PQ,E00031168,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330407,53.426125
M336PR,E00031161,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.333367,53.427501
M336PS,E00031168,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.328659,53.425878
M336PW,E00031157,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.334888,53.427542
M336PX,E00031157,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.333136,53.428668
M336PZ,E00031162,E01006149,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330868,53.427418
M336QA,E00031139,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.333802,53.425343
M336QB,E00031165,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.336075,53.423529
M336QD,E00031164,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.336461,53.424841
M336QE,E00031169,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.33781,53.424046
M336QF,E00031169,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.338858,53.423387
M336QH,E00031267,E01006172,E02001274,Ashton upon Mersey South,E05000834,St Mary's,-2.343227,53.424004
M336QJ,E00031246,E01006170,E02001271,Ashton upon Mersey North,E05000834,St Mary's,-2.344478,53.428063
M336QL,E00031267,E01006172,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.343549,53.42669
M336QN,E00031163,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.341123,53.42623
M336QP,E00031267,E01006172,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.342334,53.425229
M336QU,E00031172,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332363,53.420367
M336QW,E00031164,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.339377,53.426271
M336QX,E00031172,E01006150,E02001270,Sale North,E05000834,St Mary's,-2.3339,53.420586
M336RA,E00031166,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331809,53.422598
M336RB,E00031172,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331644,53.420728
M336RD,E00031172,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331361,53.421152
M336RE,E00031172,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332129,53.421195
M336RF,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.334425,53.422339
M336RG,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332454,53.422317
M336RH,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330714,53.421116
M336RJ,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330132,53.421766
M336RL,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.333416,53.422198
M336RN,E00031172,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331595,53.420143
M336RP,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.33132,53.421646
M336RQ,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.330919,53.422348
M336RR,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332345,53.421913
M336RS,E00031172,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332793,53.421408
M336RT,E00031165,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.33421,53.421692
M336RU,E00031141,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.333841,53.422581
M336RW,E00031165,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.33324,53.420859
M336RX,E00031165,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.334908,53.422427
M336RY,E00031166,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331827,53.42293
M336RZ,E00031166,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.331934,53.423164
M336SA,E00031140,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332335,53.424403
M336SB,E00031140,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.332755,53.424267
M336SD,E00031140,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.33408,53.424317
M336SH,E00031140,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.334439,53.424046
M336SN,E00031138,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.33708,53.428812
M336SP,E00031138,E01006147,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.33708,53.428812
M336TP,E00031168,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.328629,53.425842
M336TT,E00031166,E01006150,E02001270,Sale North,E05000820,Ashton upon Mersey,-2.329191,53.42265
M336TU,E00168601,E01006161,E02001273,Sale Central,E05000833,Priory,-2.316725,53.425767
M336UG,E00031163,E01006148,E02001274,Ashton upon Mersey South,E05000820,Ashton upon Mersey,-2.336839,53.42688
